Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
ESTOQUE MODERADO,52097,LANRANJA DE XILENOL,SIGMA,1G,,,1,0,SALA DO AKTA P22 (LETRA L),True,2024-12-04 00:00:00,
ESTOQUE MODERADO,L9650,LITHIUM CHLORIDE,SIGMA,500G,,,0,1,SALA DO AKTA P22 (LETRA L),True,2024-09-09 00:00:00,
ESTOQUE MODERADO,W326305,L-CISTEINA,SIGMA,100G,,,1,0,P19C,True,2024-09-09 00:00:00,
ESTOQUE MODERADO,K1876,KANAMYCIN DISSULFATE  SALT FROM,SIGMA,25G,,,0,1,BANCADA LBM I (LETRA L),True,2024-11-08 00:00:00,
ESTOQUE MODERADO,-,SULFATO DE POTÁSSIO MONOBASICO (kH2PO4),VETEC,-,,,0,1,BANCADA LBM I (LETRA L),True,2024-11-08 00:00:00,MARCOS 
ESTOQUE CONFORTAVEL,1650,LANRIL SULFATO DE SÓDIO (UTRAPURO) ,VETEC,100G,,,1,0,SALA DO AKTA P22 (LETRA L),True,2024-11-29 00:00:00,
,,,,,,,,,,False,,
M,,,,,,,,,,,,
,M3671,MES,SIGMA,50g,,,0,1,,False,,
ESTOQUE CONFORTAVEL,2933,2-(N-MORPHOLINO) ETHANSULFONIC ACID,SIGMA,100G,,,1,0,SALA DO AKITA P22 (LETRA M),True,2025-03-17 00:00:00,
ESTOQUE CONFORTAVEL,198,METABISSULFITO DE SÓDIO,VETEC,100G,,,0,1,BANCADA LBM II-M,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,198,,VETEC,500g,,,0,1,SALA DO AKITA P22 (LETRA M),True,2025-03-17 00:00:00,
,,METIL-CELULOSE,SIGMA,1KG,,,0,1,BANCADA LBM II,False,,
ESTOQUE MODERADO,M026,,SIGMA,500G,,,0,1,BANCADA LBM II-M,True,2024-10-14 00:00:00,
ESTOQUE MODERADO,R10350100,METAVANADATO DE AMÔNIO PA,ACS CIENTIFICA,,,,0,1,BANCADA LBM II-M,True,2024-10-15 00:00:00,
ESTOQUE CONFORTAVEL,392707,METIL-JASMONATO,SIGMA,5ml,,,0,1,SALA DO AKITA P22 (LETRA M),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,M5885,MALTOSE,SIGMA,500G,,,0,1,BANCADA LBM II - M,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,10240100,MALTOSE D(+) MONOHIDRATADO,ACS,100G,,,0,1,SALA DO AKITA P22 (LETRA M),True,2025-03-17 00:00:00,
,M173,MUELLER HINTON AGAR,HIMEDIA,500G,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,K251058,MUELLER HINTON AGAR,KASVI,500 g,,,1,0,SALA DO AKITA P22 (LETRA M),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,75717,MUELLER HINTON BROTH,DIFCO,500G,,,0,1,BANCADA LBM II-M,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,k251214,MUELLER HINTON BROTH,KASVI,500 g,,,0,1,SALA DO AKITA P22 (LETRA M),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,V000122,MOLIBDATO DE AMÔNIO TETRAHIDRATADO,VETEC,100g,,,0,1,SALA DO AKITA P22 (LETRA M),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,V000172,,,,,,0,1,SALA DO AKITA P22 (LETRA M),True,2025-03-17 00:00:00,
ESTOQUE CONFORTAVEL,132,MOLIBDATO DE SÓDIO DIHIDRATADO,VETEC,100g,,,0,1,SALA DO AKITA P22 (LETRA M),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,34580,MANITOL ,SYNTH,1KG,,,0,1,"Controlado PF Armário A 3, 4 e 5",True,2024-10-11 00:00:00,
ESTOQUE CONFORTAVEL,197,,VETEC,1KG,,,0,1,"Controlado PF Armário A 3, 4 e 5",True,2024-10-11 00:00:00,
ESTOQUE CONFORTAVEL,197,,VETEC,1KG,,,2,0,"Controlado PF Armário A 3, 4 e 5",True,2024-10-11 00:00:00,
,7143A,MANITOL AGAR,NEOGEN,500G,,,0,1,"Controlado PF Armário A 3, 4 e 5",False,,
ESTOQUE CONFORTAVEL,1054040500,,MERCK,500G,,,0,1,"Controlado PF Armário A 3, 4 e 5",False,,
ESTOQUE MODERADO,TM185,MEIO M17 BROTH (PARTE I E II),TM MEDIA,,,,0,1,BANCADA LBM II - M,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,K251215,MRS BROTH,KASVI,500G,,,,,BANCADA LBM II - M,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,M0512,METHYL CELLULOSE,SIGMA,500G,,,,,BANCADA LBM II - M,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,45553,MANCOZEB,,100MG,,,,,GELADEIRA 5(PRAT.01/PORATA),True,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,K33932617,METHYLENEBISACRYLAMIDE,PLUSONE,25G,,,0,1,BANCADA LBM II - M,True,2024-11-06 00:00:00,
ESTOQUE CONFORTAVEL,M2933,2 - (N-MORPHOLINO) ETHANESUFONIC. ,SIGMA,100G,,,0,1,SALA DO AKITA P22 (LETRA M),True,2025-03-17 00:00:00,
N,,,,,,,,,,,,
,1758,NAFTOL,DINÂMICA,100G,,,0,1,BANCADA LBM II,False,,
,N6386,NEOMICINA,SIGMA,5g,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,7761888,NITRATO DE PRATA,PERFIL TECH,25G,,,0,1,SALA DO AKITA P22 (LETRA N),True,2024-12-04 00:00:00,
,-,,IMPEX,100g,,,1,1,,False,,
,1803,,NEON,25g,,,0,1,,False,,
,209139,,SIGMA,25G,,,0,1,BANCADA LBM I,False,,
ESTOQUE CONFORTAVEL,209139,NITRATO DE PRATA 99%,SIGMA,25g,,,1,1,SALA DO AKITA (LETRA N),True,2024-12-05 00:00:00,
ESTOQUE CONFORTAVEL,L9150,N-LAURILSARCOSINA SÓDICA,SIGMA,50g,,,1,0,SALA DO AKITA (LETRA N),True,2024-12-05 00:00:00,
ESTOQUE CONFORTAVEL,3393,NAFTOL BLUE BLACK,SIGMA,25G,,,0,1,SALA DO AKITA (LETRA N),True,2024-12-05 00:00:00,
ESTOQUE MODERADO,946,NITROSO-1(ALFA) NAFTOL-2-(BETA),VETEC,25g,,,0,1,BANCADA LBM II-N,True,2024-10-14 00:00:00,
ESTOQUE MODERADO,13655-022,NZCYM BROTH,GIBCOBRL,500 g,,,0,1,SALA DO AKITA (LETRA N),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,237213,NITRITO DE SODIO,SIGMA,100G,,,0,1,SALA DO AKITA (LETRA N),True,2024-12-05 00:00:00,
ESTOQUE CONFORTAVEL,V000765,NITRITO DE SODIO,VETEC,500 g,,,0,1,SALA DO AKTA P22 (LETRA N),True,2024-11-29 00:00:00,
,1007040250,NITROPRUSSIATO DE SÓDIO,CRQ,250G,,,0,2,,False,,
ESTOQUE CONFORTAVEL,R11310500,NITRATO DE SÓDIO ,ACS CIENTIFICA,500G,,,0,1,BANCADA LBM II-N,True,2024-10-14 00:00:00,
ESTOQUE CONFORTAVEL,673,NITRATO DE SÓDIO ,VETEC,1KG,,,3,1,SALA DO AKITA P22 (LETRA N),True,2025-02-19 00:00:00,
ESTOQUE CONFORTAVEL,1376,NARINGIN,SIGMA,100G,,,0,1,SALA DO AKITA P22 (LETRA N),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,222488,N-NAFITILETILENODIAMINA DIHIDROXICLORIDRICO,SIGMA,10G,,,0,1,SALA DO AKITA P22 (LETRA N),True,2024-12-05 00:00:00,
ESTOQUE CONFORTAVEL,151173,NINIDRINA,SIGMA,10G,,,1,0,GABINETE TIAGO,False,,
ESTOQUE CONFORTAVEL,,NITRATO DE COBALTO,ACS CIENTIFICA,100G,,,0,1,BANCADA LBM II-N,True,2024-10-14 00:00:00,
,127689,2-NITROBENZOIC  ACID,SIGMA,5G,,,1,0,,False,,
ESTOQUE CONFORTAVEL,146072,"N,N-METHYLENEBIS(ARYLAMIDE)",SIGMA,500G,,,0,1,P17A,True,2024-09-04 00:00:00,
ESTOQUE CONFORTAVEL,1610201,,BIORAD,50G,,,3,1,P17A,True,2024-09-04 00:00:00,
ESTOQUE CONFORTAVEL,RVN10025,NIPAGIN PA,DINÂMICA,250G,,,0,1,BANCADA LBMII - N,True,2024-10-11 00:00:00,
ESTOQUE CONFORTAVEL,13755389,NITROPUSSIATO DE SÓDIO 99%,CRQ,250G,,,0,1,SALA DO AKITA P22 (LETRA N),True,2024-12-05 00:00:00,
ESTOQUE CONFORTAVEL,1493,NITRATO DE PRATA ,IMPEX,100GR,,,0,1,SALA DO AKITA P22 (LETRA N),True,2024-12-05 00:00:00,
O,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,R11860100,ÓXIDO DE MOLIBDÊNIO,ACS CIENTIFICA,100G,,,0,1,BANCADA LBM II - O,True,2024-10-11 00:00:00,
P,,,,,,,,,,,,
SEM ESTOQUE,711,0,10N,500g,,,3,0,,False,,
SEM ESTOQUE,P0556,0,SIGMA,1kg,,,0,1,BANCADA LBM I,False,,
SEM ESTOQUE,,0,ION,,,,0,1,BANCADA LBM II,False,,
SEM ESTOQUE,RN001,0,HIMEDIA,500g,,,1,0,,False,,
,210048,PERIODATO DE SÓDIO,SIGMA,100g,,,1,0,,False,,
,PH08025RA,PERÓXIDO DE HIDROGÊNIO,ÊXODO,1000ML,,,0,1,BANCADA LBM II,False,,
,S1878,META-PERIODATO DE SÓDIO,SIGMA,100g,,,0,1,,False,,
,A9164,PERSULFATO DE AMÔNIO,SIGMA,25g,,,0,1,DESSECADOR 5,False,,
ESTOQUE CONFORTAVEL,7727540,PERSULFATO DE AMÔNIO,DINAMICA,500G,,,1,0,DESSECADOR 5,True,2024-10-16 00:00:00,
,P101401AE,PERSULFATO DE AMÔNIO,SYNTH,100G,,,0,1,DESSECADOR 5,True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,7727136,PERSULFATO DE AMÔNIO,EXODO,100G,,,0,1,DESSECADOR 5,True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,276,PERSULFATO DE AMÔNIO,VETEC,500G,,,0,1,DESSECADOR 5,True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,76322,PERSULFATO DE AMÔNIO,USB,100G,,,0,1,DESSECADOR 5,True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,R12530500,PERSULFATO DE POTÁSSIO,ACS,500G,,,1,0,DESSECADOR 5,True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,P6757,PIPES,SIGMA,100g,,,0,1,SALA DO AKITA P22 (LETRA P),True,2025-03-17 00:00:00,
ESTOQUE CONFORTAVEL,181978,POLIETILENOAMINA SOLUÇÃO AQUOSA A,SIGMA,100G,,,0,1,DESSECADOR 4,True,2024-10-17 00:00:00,
SEM ESTOQUE,202444,POLIETILENOGLICOL 3350,SIGMA,500 g,,,0,1,BANCADA LBM II - P,True,2024-10-11 00:00:00,
,,POLIETILENOGLICOL 4000,SYNTH,1000g,,,0,1,,False,,
ESTOQUE MODERADO,63017,POLIETILENOGLICOL 6000,RIEDEL DE HAEN,500g,,,0,1,SALA DO AKITA ARMARIO P22 (LETRA P),True,2025-03-17 00:00:00,
,P1005.01.AG,PARAFORMALDEIDO,SYNTH,500 g,,,0,1,,False,,
,507,POLIVINILPIRROLIDONA (PVP),AMRESCO,500g,,,0,1,,False,,
,7443,,MERCK,100g,,,0,1,,False,,
,77627,,SIGMA,1KG,,,0,1,,False,,
,PVP-40T,,SIGMA,500g,,,0,1,,False,,
,V000965,,VETEC,100g,,,0,1,,False,,
ESTOQUE MODERADO,3504,PONCEAU S,SIGMA,10G,,,0,1,BANCADA LBM I (LETRA P),True,2024-11-08 00:00:00,
ESTOQUE CONFORTAVEL,141194,,SIGMA,25g,,,0,1,SALA DO AKITA P22 (LETRA P),True,2025-03-17 00:00:00,
,10837091001,PMSF,SIGMA/ROCHE,10g,,,1,1,,False,,
,7626,PMSF,SIGMA,25G,,,0,1,SALA DO AKITA P22 (LETRA P),True,2025-03-17 00:00:00,
,32395,PMSF,SERVA,5g,,,0,1,BANCADA LBM I,False,,
,P5115,POLYPEP LOW VISCOSITY,SIGMA,100g,,,0,1,,False,,
,34232,PROTHIOCONAZOLE PESTANAL,SIGMA,100MG,,,1,0,GABINETE TIAGO,False,,
,32429,PROTHIOCONAZOLE-desthio,SIGMA,20MG,,,1,0,GABINETE TIAGO,False,,
ESTOQUE MODERADO,IOI711,PEPTONA BACTERIOLÓGICA,ION,500G,,,0,1,BANCADA LBMII - P,True,2024-10-11 00:00:00,
ESTOQUE MODERADO,RM001,,HIMEDIA,500G,SAIDA,2024-11-01 00:00:00,1,1,SALA DO AKTA P22-P/ BANCADA LBMII - P,True,2024-10-11 00:00:00,
ESTOQUE MODERADO,13752,PENICILIN G SODIUM SALT,FLUKA,1G,,,0,1,GELADEIRA 5 (PRAT-01/PORTA),True,2024-10-17 00:00:00,
,,PENICILIN  STREPTOMYCIN NEOMICIN,,,,,,,,False,,
ESTOQUE MODERADO,65791,POLYVINYLMETHYSULFANYL-FLUORIDE,MERCK,100G,,,0,1,BANCADA DO LBM I (LETRA P),True,2024-11-08 00:00:00,
ESTOQUE MODERADO,-,PBS,-,-,,,0,1,BANCADA DO LBM I (LETRA P),True,2024-11-11 00:00:00,SAMILA/EDSON
ESTOQUE MODERADO,7365459,PEPERAZINE ETHANESULFONIO,HEPES,,,,,,SALA DO AKTA P22-P (LETRA  P),True,2024-12-04 00:00:00,
ESTOQUE CONFORTAVEL,K4894,POLOXAMER,SIGMA,500G,ENTRADA,2025-02-25 00:00:00,1,0,SALA DO AKITA ARMARIO P22 (LETRA P),True,2025-02-25 00:00:00,
,,POLY - L  - LYSINE SOLUTION,SIGMA,100ML,ENTRADA,,,1,SALA DO AKITA ARMARIO P22 (LETRA P),True,2025-03-17 00:00:00,
ESTOQUE CONFORTAVEL,9003398,POLY(VINYLPYROLIDONE),FLUKA,,,,,1,SALA DO AKITA ARMARIO P22 (LETRA P),True,2025-03-17 00:00:00,
ESTOQUE CONFORTAVEL,62H0629,POLYVINYL PYRROLIDONE ,,,,,,1,SALA DO AKITA ARMARIO P22 (LETRA P),True,2025-03-17 00:00:00,
Q,,,,,,,,,,,,
SEM ESTOQUE,C3020,QUITINA AZUL,SIGMA,100MG,,,0,1,P17A,True,2024-09-04 00:00:00,
R,,,,,,,,,,,,
,2960,RESORCINA,NUCLEAR,100g,,,0,1,,False,,
,62758138,RESAZURINA,EXODO,5G,,,0,1,,False,,
,8001,REMAZOL BRILLIANT BLUE R,SIGMA,25G,,,1,0,,False,,
,4500,RIBOFLAVINA,SIGMA,25G,,,1,0,,False,,
,PHA3526,RIBITAL ,SUPEICO,500MG,,,0,1,GELADEIRA 5 (PRAT-01/PORTA),True,2024-10-17 00:00:00,
S,,,,,,,,,,,,
ESTOQUE CONFORTAVEL,252,SACAROSE,PRO ANALYSI,500g,,,0,1,BANCADA LBM II (LETRA-S),True,2024-10-16 00:00:00,
,S1002.01.AH,SACAROSE,SYNH,500g,,,0,1,,False,,não achei acredito que acabou
ESTOQUE MODERADO,57-50-1,SACAROSE,ALPHATEC,500G,,2025-02-06 00:00:00,0,1,SALA DO AKITA (ARMARIO 24 E 26) lETRA S,True,2025-02-06 00:00:00,
ESTOQUE MODERADO,57-50-1,SACAROSE,ALPHATEC,500g,,,3,1,,False,,
ESTOQUE CONFORTAVEL,S5016,SACAROSE,SIGMA,1KG,,2025-02-06 00:00:00,0,2,SALA DO AKITA (ARMARIO 24 E 26) lETRA S,True,2025-02-06 00:00:00,
,S8501,SACAROSE,SIGMA,5000g,,,0,1,BALDE - EM CIMA DA GELADEIRA ,False,,
SEM ESTOQUE,228,SACAROSE,VETEC,500g,,,0,1,BANCADA LBM II (LETRA-S),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,S1002.01.AH,SACAROSE,SYNTH,1000g,,,0,1,BANCADA LBM I (LETRA S),True,2024-11-08 00:00:00,
,71725,SDS,SIGMA,50G,,,0,1,,False,,
,L4390,SDS,SIGMA,500g,,,0,1,BANCADA LBM I,False,,
ESTOQUE CONFORTAVEL,17131301,SDS,AMERSHAM BIOSCIENCES,100g,,,0,1,SALA DO AKITA P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,161-0301,SDS,BIORAD,100G,,,2,0,SALA DO AKITA P24 A P26 (LETRA S),False,,
ESTOQUE CONFORTAVEL,161-0302,SDS,BIORAD,1kg,,,1,2,SALA DO AKITA P24 A P26 (LETRA S),False,,
ESTOQUE CONFORTAVEL,15525017,SDS,INIVITROGEN,500G,,,0,1,SALA DO AKITA P24 A P26 (LETRA S),False,,
ESTOQUE CONFORTAVEL,94547,,BIORAD,1KG,,,1,2,SALA DO AKITA P24 A P27 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE MODERADO,6820,SERINA,INLAB,10g,,,0,1,SALA DO AKITA P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,SS09460RA,SELENITO DE SÓDIO ANIDRO PA,ÊXODO,,,,0,1,BANCADA LBM II (LETRA - S),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,SS09677RA,SILICATO DE SÓDIO PURO,ÊXODO,,,,0,1,BANCADA LBM II (LETRA - S),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,1153630500,SKIM MILK POWDER,EMD,500G,,,0,1,BANCADA LBM I (LETRA S),True,2024-11-08 00:00:00,
ESTOQUE MODERADO,M530,SKIM MILK (LEITE EM PÓ DESNATADO),HIMEDIA,500g,,,0,1,BANCADA LBM II (LETRA - S),True,2024-10-16 00:00:00,
ESTOQUE MODERADO,M011,SOYBEAN CASEIN,HIMEDIA,500G,,,0,1,BANCADA LBM II (LETRA - S),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,M290,SOYBEAN CASEIN AGAR,HIMEDIA,500G,,,0,1,BANCADA LBM II (LETRA - S),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,S2002,SODIUM AZIDE,SIGMA,100G,,,0,1,,True,2024-09-04 00:00:00,
ESTOQUE CONFORTAVEL,D6750,SODIUM DEOXYCHOLATE,SIGMA,10g,,,0,1,BANCADA LBM II,False,,
ESTOQUE CONFORTAVEL,393,SODIUM THIOSULFAK ,AMARECO,500G,,,0,1,SALA DE AKITA (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE MODERADO,51876,SORBITOL,SIGMA,500G,,,0,1,SALA DE AKITA (LETRA S),True,2025-02-06 00:00:00,
ESTOQUE MODERADO,S1876,SORBITOL,SIGMA,500g,,,0,1,,False,,
ESTOQUE CONFORTAVEL,317K2389165,SULFATO EISEN II,PRO ANALYSI,1KG,,,0,1,BANCADA LBM II (LETRA-S),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,25903,SULFATO DE ALUMÍNIO E AMÔNIO,SYNTH,500G,,,0,1,SALA DE AKITA (LETRA S),True,2025-02-06 00:00:00,
,,,SYNTH,500g,,,1,0,,False,,
ESTOQUE CONFORTAVEL,V000261,SULFATO DE AMÔNIO,VETEC,500G,,,0,1,SALA DO AKITA P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,261,SULFATO DE AMÔNIO,VETEC,1kg,,,4,1,,False,,
,SA09690RA,SULFATO DE AMÔNIO,ÊXODO,500g,,,0,1,,False,,
ESTOQUE MODERADO,215406,SULFATO DE AMÔNIO,SIGMA,100G,,,0,1,SALA DO AKITA  ARMARIO P24 A P26,False,,
,A4418,SULFATO DE AMÔNIO,SIGMA,5KG,,,0,1,"BALDE - EM CIMA DA GELADEIRA 
não achei",False,,
,A4418,SULFATO DE AMÔNIO,SIGMA,500g,,,0,1,,False,,
ESTOQUE CONFORTAVEL,7783202,SULFATO DE AMÔNIO,SIGMA,500G,,,1,1,SALA DO KITA P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,S1052.01.AF,SULFATO DE CÁLCIO,SYNTH,250g,,,0,2,SALA DO AKITA ARMARIO P24 A P26 (LETRA S),False,2025-02-18 00:00:00,
ESTOQUE MODERADO,282,SULFATO DE MAGNÉSIO HEPTAHIDRATADO,VETEC,500g,,,1,1,SALA DO AKITA ARMARIO P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
PRODUTO ABERTO,63138,,SIGMA,250g,,,0,1,BANCADA LBM II-M,True,2024-10-14 00:00:00,
PRODUTO ABERTO,208094,SULFATO DE MAGNÉSIO,SIGMA,500G,,,0,1,LBM II (LETRA - S),True,2024-10-16 00:00:00,
,P100960,SULFATO DE NÍQUEL,DINAMICA,500G,,,1,0,,False,,
,SN07878RA,SULFATO DE NÍQUEL,ÊXODO,500g,,,0,1,BANCADA LBM I,False,,
ESTOQUE CONFORTAVEL,10101970,SULFATO DE NÍQUEL,DINAMICA,500G,,2025-02-06 00:00:00,0,1,SALA DO AKITA (P24 A P6) LETRA S,True,2024-11-08 00:00:00,
ESTOQUE CONFORTAVEL,121,SULFATO DE SÓDIO ANIDRO,VETEC,500g,,,1,1,SALA DO AKITA (P24 A P6) LETRA S,True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,R14191000,SULFATO DE FERRO,ACS CIENTIFICA,1KG,,2025-02-06 00:00:00,0,1,BANCADA LBM II (LETRA -S),True,2024-10-16 00:00:00,
,7782630,SULFATO DE FERRO II,EXODO,500G,,2025-02-06 00:00:00,1,1,SALA DO AKITA (P24 A P6) LETRA S,False,,
,V000119,SULFATO DE FERRO II,VETEC,1kg,,,0,1,,False,,
ESTOQUE CONFORTAVEL,S1057.01.AG,SULFATO DE FERRO II,SYNTH,500 g,,,0,1,SALA DO AKITA ARMARIO P24 A P26 LETRA S,False,,
ESTOQUE CONFORTAVEL,,SULFATO DE COBRE II,ACS CIENTIFICA,,,,0,1,BANCADA LBM II,False,,
,1182-1,SULFATO DE COBRE II,DINÂMICA,1000g,,,2,0,,False,,
,7758988,SULFATO DE COBRE II,DINAMICA,1KG,,,1,1,SALA DO AKITA ARMARIO P24 A P26 (LETRA S),False,,
ESTOQUE CONFORTAVEL,R14110500,SULFATO DE COBRE II,ACS,500G,,,0,1,BANCADA LBM II (LETRA-S),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,1364,SAPONINA PURIFICADA,VETEC,100g,,,1,0,SALA  DO AKITA  P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,R14400500,SULFATO DE ZINCO HEPTAHIDRATADO,ACS CIENTIFICA,500G,,,0,1,BANCADA LBM II (LETRA-S),True,2024-10-16 00:00:00,
,215406,SULFATO DE AMONIO FERROSO,SIGMA,500G,,,0,1,P25S,True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,9251,SULFANILAMIDA,SIGMA,100G,,,1,0,SALA DO AKITA P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,S9378,sacarose >99.5%,-,10MG,,,1,0,SALA DO AKITA P24 A P26 (LETRA S),True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,S0146,Schneider′s Insect Medium,SIGMA,1L,ENTRADA,2024-09-10 00:00:00,1,0,P26S,True,2024-09-09 00:00:00,
,1303964,SODIUM TETRABORATE DECAHYDRATE,SIGMA,1L,,,0,1,"Controlado PF Armário A 3,4 e 5",True,2024-09-09 00:00:00,
ESTOQUE CONFORTAVEL,A1720,SAL DISULFATO,SIGMA,1G,,,0,1,GELADEIRA 5 (PRAT-O1/PORTA),True,2024-10-17 00:00:00,
,S6501,SULFATO DE ESTREPTOMIOMINA,SIGMA,25G,,,0,1,GELADEIRA 5 (PRAT-O1/PORTA),False,2024-10-17 00:00:00,
ESTOQUE CONFORTAVEL,S9895,SHEDER INSECT MEDIUM INSECT,-,1L,ENTRADA,2024-11-06 00:00:00,0,1,GELADEIRA 5 (PRAT-O1/PORTA),False,,
ESTOQUE CONFORTAVEL,S8882,SODIUM PHOSPHATE MONOBASIC,SIGMA,1K,,,,,,False,,
ESTOQUE CONFORTAVEL,L3771,"SODIUM DODECYL SULFATE, FOR ELECTROPHORESIS",SIGMA,1KG,,,0,1,BANCADA NO LBM I (LETRA S),True,2024-11-08 00:00:00,
ESTOQUE CONFORTAVEL,209139,SILBERNITRAT >99%,SIGMA,25G,,,0,1,BANCADA NO LBM I (LETRA S),True,2024-11-08 00:00:00,
ESTOQUE MODERADO,-,"SDS 0,1%",-,-,,,0,1,BANCADA NO LBM I (LETRA S),True,2024-11-11 00:00:00,
,1610301,SODIUM DODECYL SULFATE ,-,,,,2,1,SALA DO AKITA P24 A P26 (LETRA S),False,,
,,,,,,,,,,False,,
T,,,,,,,,,,,,
ESTOQUE MODERADO,1082,TREONINA P.A.,VETEC,10g,,,0,1,SALA DO AKITA (P25 A P26) LETRA t,False,,
ESTOQUE MODERADO,128,TARTARATO DE SÓDIO E POTÁSSIO,VETEC,1000g,,2025-02-07 00:00:00,0,1,SALA DO AKITA P25 (LETRA T),True,2025-02-18 00:00:00,
,B9876,TETRABORATO DE SÓDIO DECAHIDRADATO,SIGMA,1kg,,,0,1,"Controlado PF Armário A  3,4 e 5",False,,
ESTOQUE CONFORTAVEL,T-0138,TETRAZOLIUM VIOLET,SIGMA,1G,,,0,1,BANCADA LBM II (LETRA - T),True,2024-10-16 00:00:00,
ESTOQUE CONFORTAVEL,T-4375,TETRAZOLUIM BLUE CHLORIDE,SIGMA,1G,,,0,1,BANCADA LBM II (LETRA - T),True,2024-10-16 00:00:00,
ESTOQUE MODERADO,156843,TIABENDAZOLE,MP BIOMEDICALS,100G,,2025-02-07 00:00:00,0,1,SALA DO AKITA (P25 A P26) LETRA t,False,,
,A7149,TIOCIANATO DE AMÔNIO,SIGMA,,,,0,1,DESSECADOR 5,False,,
ESTOQUE BAIXO,15S9,TERGITOL,SIGMA,100ml,,2025-02-07 00:00:00,0,1,SALA DO AKITA (P25 A P26) LETRA t,False,,
,50981,TIOCINATO DE GUANIDINA,SIGMA,100g,,2025-02-07 00:00:00,0,1,DESSECADOR 5 ,True,2024-10-16 00:00:00,
ESTOQUE MODERADO,T1013.010.AE,TIOCIANATO DE POTÁSSIO,SYNTH,100g,,2025-02-07 00:00:00,0,1,SALA DO AKITA (P25 A P26) LETRA t,False,,
ESTOQUE CONFORTAVEL,1397,TIOSULFATO DE SÓDIO,VETEC,250g,,2025-02-07 00:00:00,0,3,SALA DO AKITA (P25 A P26) LETRA t,True,2025-02-18 00:00:00,
ESTOQUE CONFORTAVEL,217263,TIOSSULFATO DE SÓDIO REAGENTE PLUS,SIGMA,250G,,2025-02-07 00:00:00,0,1,SALA DO AKITA (P25 A P26) LETRA T,False,,
,393,,AMRESCO,500g,,,1,0,,False,,
ESTOQUE CONFORTAVEL,T-8761,TYLOXAPOL,SIGMA,50G,,,0,1,BANCADA LBM II (LETRA-T),True,2024-10-16 00:00:00,
,,TREALOSE,MERCK,-,,,0,1,BANCADA LBM II (LETRA-T),True,2024-10-16 00:00:00,
,T46108,"1,2,4-TRIAZOLE",SIGMA,25G,,,1,0,GABINETE TIAGO,False,,
SEM ESTOQUE,5704041,TRICINA,SIGMA,250G,,,1,1,SALA DO AKITA P25 (LETRA T),False,,
,1318,TRIS,VETEC,250g,,,0,1,BANCADA LBM I,False,,
